mirnaid;refseqid;genesymbol;start;end;bindingp;energy;seed;accessibility;au;phylopstem;phylopflank;me;number_of_pairings;binding_region_length;longest_consecutive_pairings;position;validated;TargetScan;miRDB
mmu-miR-132-3p;NM_181850;Grm3;2798;2817;1.0;-20.0;1;1,40E+01;0.471;0.0;0.0;-9.964.902.622.363.820;16;19;9;CDS;;0;0
mmu-miR-132-3p;NM_181850;Grm3;1558;1577;0.846153846154;-18.2;1;4,10E-03;0.456;0.0;0.0;-17.298.649.034.440.000;12;19;8;CDS;;0;0
mmu-miR-132-3p;NM_001310021;Gm5861;861;913;0.923076923077;-22.8;1;2,62E+01;0.529;0.0;0.0;-51.900.497.996.759.000;18;22;11;3UTR;;0;0
mmu-miR-132-3p;NM_001309520;Speer1;887;939;0.923076923077;-22.8;1;4,61E+00;0.515;0.0;0.0;-51.900.497.996.759.000;18;22;11;3UTR;;0;0
mmu-miR-132-3p;NM_001037919;Gm6460;75;93;1.0;-18.5;1;0.01017164;0.5;0.0;0.0;-1.441.554.547.120.410;13;18;7;5UTR;;0;0
mmu-miR-132-3p;NM_001177510;4933402N22Rik;75;93;1.0;-18.5;1;0.01017164;0.5;0.0;0.0;-1.441.554.547.120.410;13;18;7;5UTR;;0;0
mmu-miR-132-3p;NM_001243072;Sema3a;1;17;1.0;-20.9;1;0.02011876;0.543;0.0;0.0;-8.648.548.035.175.390;13;16;11;5UTR;;0;0
mmu-miR-132-3p;NM_001243072;Sema3a;927;947;0.871794871795;-20.2;1;0.0003372557;0.471;0.0;0.0;-10.371.861.657.730.600;15;20;6;CDS;;0;0
mmu-miR-132-3p;NM_001243072;Sema3a;2781;2803;0.846153846154;-17.7;1;0.0005432525;0.603;0.0;0.0;-5.694.283.598.550.160;17;22;10;3UTR;;0;0
mmu-miR-132-3p;NM_001243073;Sema3a;118;153;1.0;-20.8;1;0.01077991;0.603;0.0;0.0;-3.793.324.837.357.110;20;35;8;5UTR;;0;0
mmu-miR-132-3p;NM_001243073;Sema3a;767;787;0.871794871795;-20.2;1;0.0003372557;0.471;0.0;0.0;-10.371.861.657.730.600;15;20;6;CDS;;0;0
mmu-miR-132-3p;NM_001243073;Sema3a;2621;2643;0.846153846154;-17.7;1;0.0005432525;0.603;0.0;0.0;-5.694.283.598.550.160;17;22;10;3UTR;;0;0
mmu-miR-132-3p;NM_009152;Sema3a;1195;1215;0.871794871795;-20.2;1;0.0003372557;0.471;0.0;0.0;-10.371.861.657.730.600;15;20;6;CDS;;0;0
mmu-miR-132-3p;NM_009152;Sema3a;3049;3071;0.846153846154;-17.7;1;0.0005432525;0.603;0.0;0.0;-5.694.283.598.550.160;17;22;10;3UTR;;0;0
mmu-miR-132-3p;NM_027650;Speer3;916;960;0.846153846154;-22.8;1;1,13E+01;0.544;0.0;0.0;-51.900.497.996.759.000;18;22;11;3UTR;;0;0
mmu-miR-132-3p;NM_011348;Sema3e;15;35;0.923076923077;-21.5;1;6,37E+00;0.312;0.0;0.0;-10.094.392.583.578.700;16;20;8;5UTR;;0;0
mmu-miR-132-3p;NM_011995;Pclo;13452;13490;1.0;-22.1;1;1,97E+01;0.5;0.0;0.0;-7.757.046.662.006.910;18;38;9;CDS;;0;0
mmu-miR-132-3p;NM_001110796;Pclo;13452;13490;1.0;-22.1;1;1,97E+01;0.5;0.0;0.0;-7.757.046.662.006.910;18;38;9;CDS;;0;0
mmu-miR-132-3p;NM_198666;Gm9758;941;983;0.846153846154;-24.1;1;4,13E+00;0.485;0.0;0.0;-51.900.497.996.759.000;17;24;9;3UTR;;0;0
mmu-miR-132-3p;NM_001122661;Speer4e;953;992;0.923076923077;-22.5;1;0.0001058476;0.441;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_182957;Gm17019;940;992;0.923076923077;-24.1;1;3,63E+00;0.485;0.0;0.0;-51.900.497.996.759.000;17;24;9;3UTR;;0;0
mmu-miR-132-3p;XM_003688812;Gm21149;1448;1487;0.923076923077;-22.5;1;0.0001058008;0.456;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_001310449;Gm21190;905;938;0.923076923077;-22.5;1;0.0001090425;0.441;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_001310449;Gm21190;812;843;0.923076923077;-21.9;1;0.0005874543;0.456;0.0;0.0;-9.299.118.089.342.310;18;25;10;3UTR;;0;0
mmu-miR-132-3p;NM_001310450;LOC105242399;1277;1316;0.923076923077;-22.5;1;0.0001090425;0.441;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_025759;Speer4d;918;960;0.923076923077;-22.5;1;1,40E+01;0.485;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_025759;Speer4d;841;867;0.846153846154;-20.4;1;0.0002401844;0.529;0.0;0.0;-5.035.831.305.685.290;18;26;10;3UTR;;0;0
mmu-miR-132-3p;NM_001281511;Speer4c;953;995;0.923076923077;-22.5;1;1,40E+01;0.485;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_001281511;Speer4c;876;902;0.923076923077;-20.4;1;0.0005037356;0.529;0.0;0.0;-5.035.831.305.685.290;18;26;10;3UTR;;0;0
mmu-miR-132-3p;NM_001110843;Cacna2d1;312;338;0.923076923077;-22.0;1;9,85E+00;0.426;0.0;0.0;-881.343.632.025.268;15;21;7;5UTR;;0;0
mmu-miR-132-3p;NM_001110843;Cacna2d1;1617;1636;0.846153846154;-20.3;1;0.0002349694;0.588;0.0;0.0;-10.883.001.203.960.400;16;19;6;CDS;;0;0
mmu-miR-132-3p;NM_001110844;Cacna2d1;312;338;0.923076923077;-22.0;1;9,85E+00;0.426;0.0;0.0;-881.343.632.025.268;15;21;7;5UTR;;0;0
mmu-miR-132-3p;NM_001110844;Cacna2d1;1617;1636;0.846153846154;-20.3;1;0.0002349694;0.588;0.0;0.0;-10.883.001.203.960.400;16;19;6;CDS;;0;0
mmu-miR-132-3p;NM_009784;Cacna2d1;312;338;0.923076923077;-22.0;1;9,85E+00;0.426;0.0;0.0;-881.343.632.025.268;15;21;7;5UTR;;0;0
mmu-miR-132-3p;NM_009784;Cacna2d1;1617;1636;0.846153846154;-20.3;1;0.0002349694;0.588;0.0;0.0;-10.883.001.203.960.400;16;19;6;CDS;;0;0
mmu-miR-132-3p;NM_001110845;Cacna2d1;312;338;0.923076923077;-22.0;1;9,85E+00;0.426;0.0;0.0;-881.343.632.025.268;15;21;7;5UTR;;0;0
mmu-miR-132-3p;NM_001110845;Cacna2d1;1617;1636;0.846153846154;-20.3;1;0.0002349694;0.588;0.0;0.0;-10.883.001.203.960.400;16;19;6;CDS;;0;0
mmu-miR-132-3p;NM_001110846;Cacna2d1;312;338;0.923076923077;-22.0;1;9,85E+00;0.426;0.0;0.0;-881.343.632.025.268;15;21;7;5UTR;;0;0
mmu-miR-132-3p;NM_001110846;Cacna2d1;1617;1636;0.846153846154;-20.3;1;0.0002349694;0.588;0.0;0.0;-10.883.001.203.960.400;16;19;6;CDS;;0;0
mmu-miR-132-3p;NM_027609;Speer4f1;1013;1055;0.923076923077;-24.1;1;3,53E+00;0.515;0.0;0.0;-51.900.497.996.759.000;17;24;9;3UTR;;0;0
mmu-miR-132-3p;NM_013657;Sema3c;499;528;1.0;-21.8;0;0.0003882753;0.529;0.0;0.0;-15.566.558.404.643.400;14;17;12;CDS;;0;0
mmu-miR-132-3p;NM_001159558;Cd36;902;921;0.846153846154;-19.8;1;2,22E+01;0.588;0.0;0.0;-6.514.540.193.678.730;16;19;12;CDS;;0;0
mmu-miR-132-3p;NM_001159558;Cd36;1725;1746;1.0;-19.8;1;0.02410621;0.603;0.0;0.0;-10.581.821.137.417.200;15;21;9;CDS;;0;0
mmu-miR-132-3p;NM_001159558;Cd36;509;531;1.0;-19.9;1;0.0001493378;0.456;0.0;0.0;-7.459.217.009.651.790;18;22;8;CDS;;0;0
mmu-miR-132-3p;NM_001159556;Cd36;735;754;0.846153846154;-19.8;1;2,22E+01;0.588;0.0;0.0;-6.514.540.193.678.730;16;19;12;CDS;;0;0
mmu-miR-132-3p;NM_001159556;Cd36;1558;1579;1.0;-19.8;1;0.02410621;0.603;0.0;0.0;-10.581.821.137.417.200;15;21;9;CDS;;0;0
mmu-miR-132-3p;NM_001159556;Cd36;342;364;1.0;-19.9;1;0.0001493378;0.456;0.0;0.0;-7.459.217.009.651.790;18;22;8;CDS;;0;0
mmu-miR-132-3p;NM_001159557;Cd36;786;805;0.846153846154;-19.8;1;2,22E+01;0.588;0.0;0.0;-6.514.540.193.678.730;16;19;12;CDS;;0;0
mmu-miR-132-3p;NM_001159557;Cd36;1609;1630;1.0;-19.8;1;0.02410621;0.603;0.0;0.0;-10.581.821.137.417.200;15;21;9;CDS;;0;0
mmu-miR-132-3p;NM_001159557;Cd36;393;415;1.0;-19.9;1;0.0001493378;0.456;0.0;0.0;-7.459.217.009.651.790;18;22;8;CDS;;0;0
mmu-miR-132-3p;NM_001159555;Cd36;875;894;0.846153846154;-19.8;1;2,22E+01;0.588;0.0;0.0;-6.514.540.193.678.730;16;19;12;CDS;;0;0
mmu-miR-132-3p;NM_001159555;Cd36;1698;1719;1.0;-19.8;1;0.02410621;0.603;0.0;0.0;-10.581.821.137.417.200;15;21;9;CDS;;0;0
mmu-miR-132-3p;NM_001159555;Cd36;482;504;1.0;-19.9;1;0.0001493378;0.456;0.0;0.0;-7.459.217.009.651.790;18;22;8;CDS;;0;0
mmu-miR-132-3p;NM_007643;Cd36;878;897;0.846153846154;-19.8;1;2,22E+01;0.588;0.0;0.0;-6.514.540.193.678.730;16;19;12;CDS;;0;0
mmu-miR-132-3p;NM_007643;Cd36;1701;1722;1.0;-19.8;1;0.02410621;0.603;0.0;0.0;-10.581.821.137.417.200;15;21;9;CDS;;0;0
mmu-miR-132-3p;NM_007643;Cd36;485;507;1.0;-19.9;1;0.0001493378;0.456;0.0;0.0;-7.459.217.009.651.790;18;22;8;CDS;;0;0
mmu-miR-132-3p;XM_006535743;Magi2;6642;6666;0.846153846154;-22.0;1;0.0001160621;0.471;0.0;0.0;-7.371.380.111.199.140;17;24;7;3UTR;;0;0
mmu-miR-132-3p;XM_006535745;Magi2;6600;6624;0.846153846154;-22.0;1;0.0001160621;0.471;0.0;0.0;-7.371.380.111.199.140;17;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_001170746;Magi2;6299;6323;0.846153846154;-22.0;1;0.0001160621;0.471;0.0;0.0;-7.371.380.111.199.140;17;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_001170745;Magi2;6092;6116;0.846153846154;-22.0;1;0.0001160621;0.471;0.0;0.0;-7.371.380.111.199.140;17;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_015823;Magi2;6134;6158;0.846153846154;-22.0;1;0.0001160621;0.471;0.0;0.0;-7.371.380.111.199.140;17;24;7;3UTR;;0;0
mmu-miR-132-3p;XM_006535752;Magi2;5144;5168;0.846153846154;-22.0;1;0.0001160621;0.471;0.0;0.0;-7.371.380.111.199.140;17;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_172992;Phtf2;601;622;0.923076923077;-20.3;1;0.0004580434;0.529;0.0;0.0;-1.007.068.159.118.750;16;21;7;CDS;;0;0
mmu-miR-132-3p;NM_011203;Ptpn12;724;760;0.846153846154;-19.9;1;4,73E+01;0.559;0.0;0.0;-13.898.648.723.754.000;12;14;12;CDS;;0;0
mmu-miR-132-3p;NM_175437;Gsap;93;112;0.846153846154;-22.6;1;5,69E+00;0.338;0.0;0.0;-933.931.466.908.909;16;19;9;5UTR;;0;0
mmu-miR-132-3p;NM_175437;Gsap;8;50;1.0;-23.1;1;8,40E+00;0.324;0.0;0.0;-6.514.540.193.678.730;14;16;14;5UTR;;0;0
mmu-miR-132-3p;NM_029195;Ccdc146;2313;2329;0.846153846154;-22.0;1;1,35E+01;0.485;0.0;0.0;-14.721.989.301.696.100;15;16;15;CDS;;0;0
mmu-miR-132-3p;NM_008013;Fgl2;757;776;0.923076923077;-28.3;1;0.003298692;0.382;0.0;0.0;-9.046.177.274.673.160;16;19;8;CDS;;0;0
mmu-miR-132-3p;NM_177869;Fam185a;1421;1439;0.923076923077;-17.7;1;0.01385709;0.515;0.0;0.0;-14.182.496.390.900.500;14;18;7;3UTR;;0;0
mmu-miR-132-3p;NM_177869;Fam185a;1249;1265;0.846153846154;-16.9;1;0.003753379;0.544;0.0;0.0;-12.371.084.972.707.100;12;16;7;CDS;;0;0
mmu-miR-132-3p;NM_177076;Fbxl13;449;472;1.0;-23.4;1;0.02931935;0.603;0.0;0.0;-136.655.996.434.504;16;23;11;CDS;;0;0
mmu-miR-132-3p;NM_177076;Fbxl13;64;102;0.846153846154;-19.5;1;0.0007096241;0.441;0.0;0.0;-13.613.843.412.376.400;16;38;11;5UTR;;0;0
mmu-miR-132-3p;NM_028977;Lrrc17;1313;1340;0.923076923077;-19.9;1;0.008061428;0.559;0.0;0.0;-495.700.071.937.229;20;27;10;CDS;;0;0
mmu-miR-132-3p;NM_026034;Armc10;1293;1311;0.846153846154;-19.7;1;7,18E+01;0.529;0.0;0.0;-15.217.755.059.679.800;15;18;9;3UTR;;0;0
mmu-miR-132-3p;NM_026034;Armc10;597;615;0.846153846154;-18.4;1;1,13E+00;0.412;0.0;0.0;-79.900.957.423.105.300;16;18;9;CDS;;0;0
mmu-miR-132-3p;NM_011188;Psmc2;634;650;0.846153846154;-18.7;1;0.003434011;0.471;0.0;0.0;-1.490.810.611.177.850;14;16;10;CDS;;0;0
mmu-miR-132-3p;NM_030727;Slc26a5;1119;1139;0.923076923077;-18.7;1;0.0005352626;0.544;0.0;0.0;-7.757.046.662.006.910;16;20;8;CDS;;0;0
mmu-miR-132-3p;NM_030727;Slc26a5;230;248;0.923076923077;-18.8;1;0.02081081;0.544;0.0;0.0;-18.587.779.647.106.200;12;18;8;5UTR;;0;0
mmu-miR-132-3p;NM_001289787;Slc26a5;933;953;0.923076923077;-18.7;1;0.0005352626;0.544;0.0;0.0;-7.757.046.662.006.910;16;20;8;CDS;;0;0
mmu-miR-132-3p;NM_001289787;Slc26a5;155;173;0.923076923077;-18.8;1;0.02081081;0.544;0.0;0.0;-18.587.779.647.106.200;12;18;8;5UTR;;0;0
mmu-miR-132-3p;NM_001310464;Reln;10168;10190;0.923076923077;-23.8;1;0.002039911;0.382;0.0;0.0;-136.655.996.434.504;15;19;12;CDS;;0;0
mmu-miR-132-3p;NM_001310464;Reln;3581;3603;0.923076923077;-21.9;1;0.0001178716;0.515;0.0;0.0;-7.091.008.560.868.940;17;22;9;CDS;;0;0
mmu-miR-132-3p;NM_011261;Reln;10168;10190;0.923076923077;-23.8;1;0.002039911;0.382;0.0;0.0;-136.655.996.434.504;15;19;12;CDS;;0;0
mmu-miR-132-3p;NM_011261;Reln;3581;3603;0.923076923077;-21.9;1;0.0001178716;0.515;0.0;0.0;-7.091.008.560.868.940;17;22;9;CDS;;0;0
mmu-miR-132-3p;NM_011959;Orc5;481;501;0.846153846154;-19.6;1;0.0002887308;0.559;0.0;0.0;-9.572.363.749.392.700;14;20;7;CDS;;0;0
mmu-miR-132-3p;NM_011959;Orc5;1447;1480;0.846153846154;-17.4;1;3,47E+00;0.441;0.0;0.0;-881.343.632.025.268;17;33;11;3UTR;;0;0
mmu-miR-132-3p;NM_053090;Fam126a;1644;1664;0.923076923077;-21.5;1;4,39E+00;0.456;0.0;0.0;-882.817.512.285.937;16;20;7;CDS;;0;0
mmu-miR-132-3p;NM_053090;Fam126a;2144;2159;0.846153846154;-21.6;0;2,14E-01;0.412;0.0;0.0;-15.799.607.484.947.000;13;15;9;3UTR;;0;0
mmu-miR-132-3p;NM_153092;Nupl2;1614;1634;0.923076923077;-18.7;1;0.009692317;0.647;0.0;0.0;-10.581.821.137.417.200;15;20;9;3UTR;;0;0
mmu-miR-132-3p;NM_013569;Kcnh2;896;915;0.923076923077;-21.0;1;0.002047822;0.294;0.0;0.0;-10.204.762.790.161.600;16;19;8;CDS;;0;0
mmu-miR-132-3p;NM_013569;Kcnh2;1655;1696;0.923076923077;-20.1;1;0.00047228;0.426;0.0;0.0;-136.655.996.434.504;17;41;11;CDS;;0;0
mmu-miR-132-3p;NM_001294162;Kcnh2;207;244;0.846153846154;-23.0;1;2,62E+01;0.265;0.0;0.0;-79.900.957.423.105.300;14;18;11;5UTR;;0;0
mmu-miR-132-3p;NM_001294162;Kcnh2;627;668;0.923076923077;-20.1;1;0.00047228;0.426;0.0;0.0;-136.655.996.434.504;17;41;11;CDS;;0;0
mmu-miR-132-3p;NM_008713;Nos3;2470;2513;1.0;-23.1;1;0.0001920635;0.353;0.0;0.0;-6.514.540.193.678.730;18;43;11;CDS;;0;0
mmu-miR-132-3p;NM_001002897;Atg9b;671;696;0.923076923077;-21.5;1;0.0005447857;0.441;0.0;0.0;-6.199.507.187.700.460;18;25;7;CDS;;0;0
mmu-miR-132-3p;XM_006535812;Abcb8;1308;1333;0.846153846154;-22.4;1;0.0005842187;0.397;0.0;0.0;-495.700.071.937.229;18;25;7;CDS;;0;0
mmu-miR-132-3p;XM_006535812;Abcb8;2345;2373;0.846153846154;-21.1;1;8,98E+00;0.485;0.0;0.0;-6.514.540.193.678.730;19;28;6;CDS;;0;0
mmu-miR-132-3p;NM_029020;Abcb8;1293;1318;0.846153846154;-22.4;1;0.0005842187;0.397;0.0;0.0;-495.700.071.937.229;18;25;7;CDS;;0;0
mmu-miR-132-3p;NM_029020;Abcb8;2330;2358;0.846153846154;-21.1;1;8,98E+00;0.485;0.0;0.0;-6.514.540.193.678.730;19;28;6;CDS;;0;0
mmu-miR-132-3p;NM_183000;Asic3;351;398;0.923076923077;-24.4;1;4,42E+00;0.294;0.0;0.0;-8.303.804.028.968.640;18;23;9;CDS;;0;0
mmu-miR-132-3p;NM_183000;Asic3;760;785;0.807692307692;-21.2;1;0.0008828825;0.441;0.0;0.0;-6.514.540.193.678.730;17;25;8;CDS;;0;0
mmu-miR-132-3p;NM_001310474;Asic3;351;398;0.923076923077;-24.4;1;4,42E+00;0.294;0.0;0.0;-8.303.804.028.968.640;18;23;9;CDS;;0;0
mmu-miR-132-3p;NM_001310474;Asic3;760;785;0.807692307692;-21.2;1;0.0008828825;0.441;0.0;0.0;-6.514.540.193.678.730;17;25;8;CDS;;0;0
mmu-miR-132-3p;NM_007668;Cdk5;332;354;0.923076923077;-19.4;1;0.00782813;0.485;0.0;0.0;-6.199.507.187.700.460;18;22;10;CDS;;0;0
mmu-miR-132-3p;NM_009207;Slc4a2;3466;3488;0.846153846154;-21.2;1;2,09E+01;0.471;0.0;0.0;-829.127.580.885.367;16;22;8;CDS;;0;0
mmu-miR-132-3p;NM_009207;Slc4a2;1865;1885;0.846153846154;-20.3;1;1,22E+01;0.338;0.0;0.0;-6.747.589.273.982.350;15;20;9;CDS;;0;0
mmu-miR-132-3p;XM_006535655;Slc4a2;3277;3299;0.846153846154;-21.2;1;2,09E+01;0.471;0.0;0.0;-829.127.580.885.367;16;22;8;CDS;;0;0
mmu-miR-132-3p;XM_006535655;Slc4a2;1676;1696;0.846153846154;-20.3;1;1,22E+01;0.338;0.0;0.0;-6.747.589.273.982.350;15;20;9;CDS;;0;0
mmu-miR-132-3p;XM_006535656;Slc4a2;3674;3696;0.846153846154;-21.2;1;2,09E+01;0.471;0.0;0.0;-829.127.580.885.367;16;22;8;CDS;;0;0
mmu-miR-132-3p;XM_006535656;Slc4a2;2073;2093;0.846153846154;-20.3;1;1,22E+01;0.338;0.0;0.0;-6.747.589.273.982.350;15;20;9;CDS;;0;0
mmu-miR-132-3p;NM_015739;Gbx1;1423;1439;1.0;-17.8;1;0.0181542;0.5;0.0;0.0;-5.035.831.305.685.290;14;16;10;3UTR;;0;0
mmu-miR-132-3p;NM_001310476;Asb10;223;239;0.846153846154;-21.2;1;1,81E+00;0.368;0.0;0.0;-11.103.849.971.603.200;15;16;15;CDS;;0;0
mmu-miR-132-3p;NM_177676;4931409K22Rik;1551;1568;0.923076923077;-21.9;1;0.0001481343;0.529;0.0;0.0;-9.779.611.548.941.540;15;17;9;CDS;;0;0
mmu-miR-132-3p;NM_177676;4931409K22Rik;1449;1465;0.846153846154;-21.2;1;4,65E+01;0.456;0.0;0.0;-136.655.996.434.504;15;16;15;CDS;;0;0
mmu-miR-132-3p;XM_017320583;Chpf2;1694;1733;0.923076923077;-24.5;1;0.004122162;0.515;0.0;0.0;-136.655.996.434.504;16;28;12;5UTR;;0;0
mmu-miR-132-3p;XM_017320583;Chpf2;4596;4621;0.846153846154;-23.6;1;0.0001418178;0.456;0.0;0.0;-8.013.206.187.950.530;18;25;6;3UTR;;0;0
mmu-miR-132-3p;NM_133913;Chpf2;935;974;0.923076923077;-24.5;1;0.004122162;0.515;0.0;0.0;-136.655.996.434.504;16;28;12;5UTR;;0;0
mmu-miR-132-3p;NM_133913;Chpf2;3007;3047;0.846153846154;-20.9;1;0.003099786;0.5;0.0;0.0;-136.655.996.434.504;17;40;8;CDS;;0;0
mmu-miR-132-3p;NM_053075;Rheb;1322;1341;0.846153846154;-20.1;1;0.001909572;0.471;0.0;0.0;-8.007.918.527.730.790;16;19;11;3UTR;;0;0
mmu-miR-132-3p;NM_145401;Prkag2;2221;2237;0.807692307692;-19.3;1;0.004495852;0.471;0.0;0.0;-15.811.570.173.637.000;13;16;7;3UTR;;0;0
mmu-miR-132-3p;NM_001310480;Prkag2;137;153;0.923076923077;-22.1;1;0.0002229016;0.456;0.0;0.0;-6.514.540.193.678.730;14;16;7;5UTR;;0;0
mmu-miR-132-3p;NM_001170556;Prkag2;1139;1155;0.807692307692;-19.3;1;0.004495852;0.471;0.0;0.0;-15.811.570.173.637.000;13;16;7;3UTR;;0;0
mmu-miR-132-3p;NM_001170556;Prkag2;1914;1927;0.846153846154;-15.8;0;0.003746126;0.559;0.0;0.0;-15.442.335.258.625.300;11;13;10;3UTR;;0;0
mmu-miR-132-3p;NM_144908;Galnt11;2009;2024;1.0;-20.0;1;4,38E+01;0.485;0.0;0.0;-15.964.495.770.024.300;13;15;9;3UTR;;0;0
mmu-miR-132-3p;XM_006535681;Galnt11;2440;2455;1.0;-20.0;1;4,38E+01;0.485;0.0;0.0;-15.964.495.770.024.300;13;15;9;3UTR;;0;0
mmu-miR-132-3p;XM_011249764;Galnt11;189;220;0.923076923077;-22.5;1;5,17E+01;0.5;0.0;0.0;-136.655.996.434.504;16;31;11;5UTR;;0;0
mmu-miR-132-3p;NM_001081383;Kmt2c;13194;13227;0.961538461538;-24.4;1;2,73E+00;0.485;0.0;0.0;-52.688.803.859.889.000;16;21;8;CDS;;0;0
mmu-miR-132-3p;NM_001081383;Kmt2c;2898;2920;0.846153846154;-22.8;1;7,03E+00;0.397;0.0;0.0;-11.128.578.504.378.900;17;22;8;CDS;;0;0
mmu-miR-132-3p;NM_198621;Cct8l1;1158;1177;0.846153846154;-20.2;1;3,83E+01;0.529;0.0;0.0;-12.627.355.330.840.800;14;19;9;CDS;;0;0
mmu-miR-132-3p;NM_020570;Xrcc2;1197;1231;1.0;-24.2;1;0.0003305576;0.471;0.0;0.0;-5.180.080.914.529.840;20;34;11;3UTR;MIRT605361;0;0
mmu-miR-132-3p;XM_003688806;Gm21663;1397;1440;0.923076923077;-20.2;1;0.04901131;0.559;0.0;0.0;-14.401.049.203.701.000;15;43;9;3UTR;;0;0
mmu-miR-132-3p;XM_003688806;Gm21663;333;351;0.923076923077;-18.5;1;0.00266282;0.471;0.0;0.0;-1.441.554.547.120.410;13;18;7;CDS;;0;0
mmu-miR-132-3p;NM_001281516;Gm21671;109;127;0.846153846154;-17.1;1;0.01149922;0.515;0.0;0.0;-1.441.554.547.120.410;12;18;7;CDS;;0;0
mmu-miR-132-3p;XM_017321195;Gm21680;898;937;0.846153846154;-24.1;1;8,33E+00;0.471;0.0;0.0;-51.900.497.996.759.000;17;24;9;3UTR;;0;0
mmu-miR-132-3p;XM_017321195;Gm21680;2453;2471;1.0;-19.9;1;0.01120013;0.529;0.0;0.0;-12.371.084.972.707.100;15;18;7;3UTR;;0;0
mmu-miR-132-3p;XM_017321254;Gm21698;1197;1240;0.923076923077;-20.2;1;0.04901131;0.559;0.0;0.0;-14.401.049.203.701.000;15;43;9;3UTR;;0;0
mmu-miR-132-3p;XM_017321254;Gm21698;109;127;1.0;-18.5;1;0.006510662;0.544;0.0;0.0;-1.441.554.547.120.410;13;18;7;CDS;;0;0
mmu-miR-132-3p;NM_001281519;Gm1979;109;127;1.0;-18.5;1;0.002578883;0.5;0.0;0.0;-1.441.554.547.120.410;13;18;7;CDS;;0;0
mmu-miR-132-3p;NM_001281525;Gm5862;109;127;0.923076923077;-18.5;1;0.003830306;0.485;0.0;0.0;-1.441.554.547.120.410;13;18;7;CDS;;0;0
mmu-miR-132-3p;NM_029376;Speer4a;920;959;0.923076923077;-22.5;1;1,21E+01;0.471;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_029376;Speer4a;833;866;1.0;-21.0;1;0.0004987123;0.485;0.0;0.0;-5.035.831.305.685.290;18;27;10;3UTR;;0;0
mmu-miR-132-3p;XM_011249802;Gm7347;1201;1244;0.923076923077;-20.2;1;0.04758632;0.559;0.0;0.0;-14.401.049.203.701.000;15;43;9;3UTR;;0;0
mmu-miR-132-3p;XM_011249802;Gm7347;137;155;0.923076923077;-18.5;1;0.003830306;0.485;0.0;0.0;-1.441.554.547.120.410;13;18;7;CDS;;0;0
mmu-miR-132-3p;NM_001177579;Gm10471;939;978;0.923076923077;-22.5;1;1,30E+01;0.471;0.0;0.0;-6.432.556.268.004.080;16;24;7;3UTR;;0;0
mmu-miR-132-3p;NM_001177579;Gm10471;1214;1257;0.923076923077;-20.2;1;0.0347975;0.588;0.0;0.0;-14.401.049.203.701.000;15;43;9;3UTR;;0;0
mmu-miR-132-3p;NM_001177579;Gm10471;2057;2098;0.923076923077;-18.5;1;0.003830701;0.574;0.0;0.0;-3.937.574.446.201.660;19;41;8;3UTR;;0;0
mmu-miR-132-3p;NM_207657;5031410I06Rik;1196;1239;0.923076923077;-20.2;1;0.04901131;0.559;0.0;0.0;-14.401.049.203.701.000;15;43;9;3UTR;;0;0
mmu-miR-132-3p;NM_207657;5031410I06Rik;132;150;0.923076923077;-18.5;1;0.004328977;0.485;0.0;0.0;-1.441.554.547.120.410;13;18;7;CDS;;0;0
mmu-miR-132-3p;NM_001134299;Gm10220;989;1012;0.923076923077;-22.6;1;9,98E+00;0.485;0.0;0.0;-6.432.556.268.004.080;16;23;7;3UTR;;0;0
mmu-miR-132-3p;NM_001134299;Gm10220;886;917;0.846153846154;-21.9;1;0.001528483;0.456;0.0;0.0;-9.299.118.089.342.310;18;25;10;3UTR;;0;0
mmu-miR-132-3p;NM_001134299;Gm10220;1249;1292;0.846153846154;-20.2;1;0.1789374;0.544;0.0;0.0;-14.401.049.203.701.000;15;43;9;3UTR;;0;0
mmu-miR-132-3p;NM_010075;Dpp6;2184;2207;0.923076923077;-21.7;1;0.006493563;0.471;0.0;0.0;-959.801.268.497.865;18;23;7;CDS;;0;0
mmu-miR-132-3p;NM_001198886;Dpp6;1933;1956;0.923076923077;-21.7;1;0.006493563;0.471;0.0;0.0;-959.801.268.497.865;18;23;7;CDS;;0;0
mmu-miR-132-3p;NM_207282;Dpp6;83;101;1.0;-22.8;1;0.01237118;0.603;0.0;0.0;-1.696.064.672.197.280;15;18;10;5UTR;;0;0
